s1|s2|sts_score|bleurt_score
Suicide bomber attacks Algerian security base|Suicide bomber targets Nigerian church|0.16|-0.6467131972312927
Thailand: Iranians planned to attack Israelis|Malaysia to extradite Iranian for attack on Israelis|0.2|-0.25816071033477783
Israeli military court rejects appeal of Palestinian hunger striker|Israel reaches deal with Palestinian hunger strikers|0.24|-0.3941359221935272
Avengers sets box office record|'Hunger Games' sets box office records|0.32|-0.6151174902915955
Putin 'Wins Russian Presidential Election'|Putin 'wins' Russia's presidential election|0.8400000000000001|0.7141048908233643
Putin casts ballot as Russians vote|Putin to win Russia's presidential election|0.2799999999999999|-0.5666481852531433
UN Chief Finds His Voice, Remains Cautious on China|Insight: U.N. chief finds his voice, but remains cautious on China|0.96|-0.004966374486684799
Libyans begin handing in weapons|Libyans transfer weapons to army|0.64|0.09281417727470398
British Archbishop of Canterbury changes career to Cambridge|Archbishop of Canterbury to step down amid rifts|0.48|-1.0550711154937744
Punjab Mail derails near Rohtak, 19 injured|Punjab Mail derails near Rohtak in Haryana, 19 injured|0.8400000000000001|0.6577765345573425
George Zimmerman 'to be charged' with killing Trayvon Martin|George Zimmerman to be charged in Trayvon Martin case, official says|0.8|-0.6044267416000366
Indian Maoist rebels offer talks to free Italian hostages|India: Maoist rebels in talks on freeing Italians|0.76|0.1913621723651886
Two reported dead in shooting at Empire State Building in NY|City Room: Empire State Building Shooting|0.5599999999999999|-1.0335110425949097
Five dead in Pakistan suicide blast|At least 63 dead in Pakistan factory blaze|0.2|-0.19843266904354095
Penn State football players react to sanctions|Penn State football slammed with NCAA sanctions|0.48|0.08859586715698242
Israel must release or try Palestinian on prolonged hunger strike|Israeli minister wants Palestinian leader's ouster|0.1|-0.6828276515007019
UN report says both sides in Syria abuse rights|NATO leader plays down risk of Turkey-Syria clash|0.2|-0.5683700442314148
Girl accused of burning Koran goes into hiding|Girl accused of burning Koran bailed|0.64|0.0851145088672638
France warns Syria over chemical weapons use|U.N. concerned at possible Syria chemical weapons|0.44|0.0007191412150859833
Life-threatening Midwest storms feared|'Life-Threatening' Storms Feared for Midwest|0.8800000000000001|0.22042745351791382
Chicago teacher strike nears end with 'framework' agreement in place|General strike ends: Histadrut, Treasury reach agreement|0.16|-1.006519079208374
Indonesian president to visit UK|Indonesian president to visit Australia|0.2799999999999999|0.34267598390579224
Storm delays start of Republican convention|Storm lashes Florida, delaying Republican convention|0.8800000000000001|-0.29819560050964355
At least two Nato killed in Afghanistan helicopter crash: military|At least 18 killed in Afghan bomb attacks: officials|0.16|-0.6478475332260132
President Mills must quit - Lecturer|President John Evans Atta-Mills Must Resign Now -NPP Germany|0.52|-0.7884346842765808
Miami Heat wins NBA Finals|Miami Heat clinches NBA Championship|1.0|0.6244030594825745
Japan closes last nuclear reactor|Japan switches off last nuclear power plant this weekend|0.8400000000000001|0.11027491092681885
Ryanair in new bid for Aer Lingus|Ryanair chief hails report findings|0.24|-1.1940875053405762
Russian Air Force celebrates 100th anniversary|Russian air force's 100th anniversary|0.8800000000000001|0.7836591005325317
6 NATO troops killed in Afghanistan|NATO Soldier Killed in Afghanistan|0.44|0.04096803441643715
Not so Super Tuesday for Mitt Romney|Romney leads Santorum in GOP Super Tuesday contests|0.32|-1.2912969589233398
Putin sworn in as Russian growth falters|Putin sworn in as Russia's president for 6 years|0.48|-0.5056790709495544
ArQule, Daiichi stop lung cancer trial, shares tank|ArQule stock plunges as lung cancer study shelved|0.6799999999999999|-0.8280059695243835
Teenager and father killed in crash|Three killed in horror crash are named|0.32|-0.9459784626960754
6.1-magnitude quake strikes Indonesia|6.1-magnitude quake hits Papua, Indonesia -- USGS|0.8400000000000001|0.14580608904361725
2 Americans Killed as Afghan Unrest Enters Fifth Day|Two American Officers Murdered As Afghan Unrest Continues|0.8400000000000001|-0.1623471975326538
Officials: Romney to get Secret Service protection|Obama addresses Secret Service scandal|0.12|-0.9956652522087097
Japan PM calls for quicker tsunami waste processing|Japan marks one year since quake and tsunami disaster|0.2|-1.007792353630066
Syrian fighter pilot defects to Jordan|Syrian PM defects to Jordan|0.2799999999999999|-0.13864371180534363
Syrian Arab Republic (the): Syrian Arab Republic: Syrian Refugees (as of 28 June 2012)|Syrian Arab Republic (the): More than 70 killed in Syria ahead of Annan return|0.24|-0.5662468075752258
Suicide bomber kills 16 in Afghanistan|Suicide bomber kills 12 in Nigeria church|0.24|-0.5358808636665344
Airlines cancel 'flytilla' activists' tickets to TA|UK Airline Cancels 'Flytilla' Tickets on Israel Objections|0.64|-0.5722702145576477
Spain asks for bank rescue|Spaniard on trial for Cuban dissident’s death|0.04|-1.4024848937988281
The murky waters of the South China Sea|Peace lies over the South China Sea|0.2799999999999999|-0.9273847937583923
Sri Lanka seek one-day revival against Pakistan|Senior journalist killed in Pakistan|0.12|-1.3349926471710205
SpaceX docks with International Space Station: Up next, public travel?|SpaceX Dragon Docks With International Space Station|0.76|-1.0157593488693237
'Million Muppet March' to defend Obama backing of PBS|Million Muppet March planned to defend U.S. backing for PBS|0.8|-0.45576345920562744
Syrian opposition in reconciliation talks|Syrian Opposition Council to Establish Envoy in France|0.2799999999999999|-0.6409652829170227
Sensex down 193 points on budget blues|Romney won't volunteer budget differences|0.2|-1.5276353359222412
Facebook boosts size of IPO by 25pc to raise $15bn|Facebook boosts size of IPO by 25 percent|0.72|0.3927645683288574
Iran's Parliament Questions A Dismissive Ahmadinejad|Iran's parliament questions President Ahmadinejad|0.8|-0.27237769961357117
Yemen suicide attack kills 7 soldiers: officials|Afghan suicide car bomb kills at least seven: officials|0.32|-0.0068314410746097565
Presidential vote polarises Egyptians|GOP presidential hopefuls clash in Southern races|0.16|-0.9746629595756531
Three more US soldiers killed in Afghanistan|NATO Soldier Killed in Afghanistan|0.36|-0.4285585880279541
Police raise death toll in bus accident to 8|Rodney King death ruled accidental|0.08|-1.0122989416122437
Four foreign soldiers killed in Afghan east|2 British soldiers killed in Afghan insider attack|0.16|-0.3985450267791748
Red Cross worker killed in Pakistan|British Red Cross doctor kidnapped in Pakistan found beheaded|0.72|0.039698611944913864
Afghan, US govts sign deal on controversial night raid|Afghans, US sign deal on night raids|0.76|0.13539960980415344
China mine accident kills 10|China truck accident kills 20|0.32|0.1264399290084839
Australia can eclipse England in Windies|Australian PM defiant under pressure over leadership|0.08|-1.5856982469558716
Protests at Pussy Riot verdict|Pussy Riot verdict greeted with defiance|0.6799999999999999|-0.13455912470817566
Secret Service sees its 'biggest scandal' over prostitutes|Secret Service sex scandal 'regret'|0.44|-0.8479629158973694
Kuwait: Activists storm Syrian embassy; two injured|Activists storm Syria embassy in Kuwait|0.6799999999999999|-0.3205745816230774
Details of Aung San Suu Kyi's visit to Ireland|Rapturous welcome for Aung San Suu Kyi's historic trip|0.6799999999999999|-0.6755701899528503
Key says marae visit a lost opportunity|Key wants Waitangi marae visit to stay|0.44|-0.5293000340461731
Norway marks anniversary of massacre|Norway Marks Anniversary of Breivik's Massacre|0.76|0.34442806243896484
Woman killed by falling debris|When an ally declines|0.0|-1.4626595973968506
Aust shares up 1% after interest rate cut|RBA delivers another rate cut|0.2|-0.8024936318397522
Germany warns Greece: No more money without reforms|Euro zone to Greece: No rescue without reforms|0.52|-1.0702415704727173
Obama to meet families of shooting victims|Obama to meet Batman gun victims|0.64|-0.07029268145561218
Obama widens lead over Romney despite jobs data: Reuters/Ipsos poll|"Romney takes lead over Obama with convention ""bounce"": Reuters/Ipsos poll"|0.2|-0.3397749066352844
Two killed, 19 injured in Toronto shooting|Two dead, 7 injured in Finland shooting|0.2799999999999999|-0.06871935725212097
What the Pope's butler saw – aide arrested over Vatican leaks|Pope’s butler arrested in scandal over Vatican leaks|0.6799999999999999|-0.6741448640823364
Anti-Putin protesters form human chain in Moscow|Anti-Putin protesters form human chain|0.76|0.5107203125953674
Washington's Acts of Congress sells for $9.8M|George Washington's copy of US Constitution sells for $9.8m|0.52|-0.1696968525648117
Lakers Fire Coach Mike Brown After 1-4 Start|Lakers fire Mike Brown after 1-4 start|0.8800000000000001|0.8301822543144226
Canadian Muslims issue fatwa against 'honor killing'|US, Canadian imams issue fatwa against honour killings|0.6799999999999999|0.2788908779621124
U.N. to take up Syria resolution|UN Assembly to Vote on Syria Resolution|0.72|-0.6625573039054871
Soldier 'can't recall' massacre|US soldier ‘doesn’t recall massacre’|0.8800000000000001|0.1298115998506546
Libya PM names new cabinet after protests over original|Libyan assembly rejects new cabinet, dismisses PM|0.24|-0.8611503839492798
4 foreign soldiers killed in Afghan east|4 French Soldiers Reported Killed in Afghanistan|0.76|0.006618168205022812
Syrian forces storm central town|Syrian forces bombard Homs, Russia warns of civil war|0.5|-0.7089094519615173
Pak: 20 dead in anti-Islam film protests|25 injured in anti-Islam film protest in Islamabad, Pakistan|0.44|-0.1771322786808014
Cause of Whitney Houston's death could take weeks|Investigators seek answers to Whitney Houston's death|0.36|-1.1995124816894531
N Korea warns of retaliation for South Korea drill|North warns of retaliation for Seoul's naval drill plan|0.72|-0.5977951288223267
A Tale of Two Passes: How The New York Giants Won The Super Bowl|Lesser of two evils triumphs in Super Bowl|0.2799999999999999|-1.1272727251052856
One dead in new Israeli strike on Gaza|Two killed in new Israeli strike on Gaza: medics|0.72|0.17221717536449432
Germany Likely to Press Russia on Syrian Crisis|What is Russia thinking on Syria? A brief guide|0.2|-0.9196569919586182
Four seriously injured in M23 motorway crash|Four injured in motorway crash|0.72|0.4396582841873169
UN aid chief Amos enters Baba Amr with Red Crescent|Syria's besieged Baba Amr is deserted, Red Cross says|0.4|-0.9849749207496643
Dozens killed in Nigerian riots|Dozens killed in Kenyan clashes|0.2|-0.0056929029524326324
Profiles of Egypt's main presidential candidates|Second day of Egyptian presidential election|0.24|-0.8375236392021179
Actor Gazzara dead at 81|Actor Ben Gazzara dies at 81|0.8800000000000001|0.37626913189888
British gold rush silences gripes over cost|2 British soldiers killed in Afghan insider attack|0.12|-1.403041124343872
Avalanche buries at least 100 Pakistani soldiers|Avalanche buries over 100 Pakistani soldiers|0.92|0.8694996237754822
Inflation falls to 15-month low: what the analysts say|Inflation falls to 15-month low|0.92|0.15163788199424744
Komen won't cut Planned Parenthood funding|Susan G Komen in U-turn over Planned Parenthood funding cut|0.6|-0.6711830496788025
Forex &amp; Gold 25 August 2012|Forex & Gold 19 July 2012|0.44|0.0003321729600429535
Iran says UN nuclear talks will continue|Iran says nuclear talks with UN 'constructive'|0.5599999999999999|0.038198139518499374
Agribusiness: Mad cow disease found in California|USDA Confirms Case of Mad Cow Disease in California|0.8400000000000001|-0.47926944494247437
BP sells some Gulf of Mexico assets for $5.55 bil|BP sells Gulf of Mexico assets to Plains for $5.55 bn|0.72|0.3100329041481018
300 potential Jimmy Savile victims: police|UK: 300 potential Savile abuse victims emerge|0.72|-0.8893621563911438
Armstrong steps down from Livestrong|Armstrong standing down from Livestrong|0.92|0.5377081036567688
US drone strike kills 5 militants in Pakistan|U.S. drone strikes kill 16 suspected militants in Yemen|0.36|-0.059727344661951065
Syrian govt wont stop attacks|Syrian opposition reports 'massacre'|0.2|-0.8719386458396912
Chinese stocks close higher midday Friday|Chinese stocks higher at midday Friday|0.92|-0.022399980574846268
Myanmar: Opposition claims Suu Kyi win|Voters in Myanmar hopeful as Suu Kyi's party claims win|0.64|-0.26057159900665283
Obama's poll rating drops in boost for Republican rivals|Obama's big Hispanic win worries Republicans|0.2|-0.334041029214859
Two Aust soldiers wounded in Afghanistan|4 foreign soldiers killed in Afghan east|0.24|-0.592586874961853
New Syria opposition chief wants no-strings aid|Syria opposition unites as Israel fires warning shots|0.2|-0.9702995419502258
