s1|s2|sts_score|bleurt_score|normalized_bleurt_score|delta
German ambassador's Athens residence shot at|Shots fired at German ambassador's residence in Athens|1.0|-0.0413796342909336|0.0|1.0
Ukraine's jailed opposition icon Tymoshenko walks free|Ukraine's opposition chief wants more protests|0.4|-0.7519994974136353|0.0|0.4
Oklahoma examines what went wrong in botched execution|Okla. inmate dies of heart attack after botched execution|0.6|-1.1394429206848145|0.0|0.6
Napolitano elected for second term as Italy president|Italian President Napolitano elected for second term|1.0|0.5078052282333374|0.5078052282333374|0.4921947717666626
UN court convicts 6 Bosnian Croats of atrocities|UN War Crimes Court Convicts Six Bosnians Croats|0.8|0.2625719308853149|0.2625719308853149|0.5374280691146851
Saudi man with pressure cooker arrested at Detroit airport|Saudi Man Traveling With Pressure Cooker Arrested|0.8|-0.2621667385101318|0.0|0.8
North Korea says to put US citizen on trial|North Korea says detained American tourist to face trial|1.0|0.0390414781868457|0.0390414781868457|0.9609585218131543
Thai protests escalate amid violence|Thai protesters call general strike|0.6|0.1151863038539886|0.1151863038539886|0.4848136961460114
Egypt imposes state of emergency after 95 people killed|Egypt announces one-month state of emergency nationwide|0.6|-0.366885781288147|0.0|0.6
Rallies demand 'Justice for Trayvon'|Across US, people rally for 'Justice for Trayvon'|0.8|0.1018557846546173|0.1018557846546173|0.6981442153453827
UN warns of plight of women, children in Syria's Homs|UNICEF calls for immediate safe access to women, children in Homs|0.6|-0.0921991616487503|0.0|0.6
Hagel, Dempsey face Congress over defense budget|"Hagel laments ""political"" changes to US defence budget"|0.8|-1.2799687385559082|0.0|0.8
Sony to sell PC unit and cut jobs|Sony to axe PC unit in major business overhaul|0.6|0.0208475403487682|0.0208475403487682|0.5791524596512317
Man kills 4 in Calif. before police shoot him dead|Police: Gunman killed 6 in California shootings|0.4|-0.3145759105682373|0.0|0.4
N. Korea Deports Elderly American|North Korea deports detained US war veteran|0.4|-0.7030235528945923|0.0|0.4
Search leader urges caution in findings related to missing Malaysian jetliner|Searchers hoping pings come from lost Malaysian airliner|0.2|-0.164333313703537|0.0|0.2
Mandela remembered by family, as stadium memorial service is planned|Mandela's family thanks nation and world for support|0.2|-0.7781051397323608|0.0|0.2
Ukrainian presidency says deal reached at crisis talks|Ukraine rivals sign deal to end crisis|0.8|-0.5520522594451904|0.0|0.8
Obama mulls limited military action in Syria|Obama urges military action against Syria, but will seek Congress' OK|0.4|-0.6706843972206116|0.0|0.4
Syria's PM escapes assassination try, regime says|Syrian prime minister survives assassination attempt|0.8|0.0004043392837047|0.0004043392837047|0.7995956607162954
Jordan elected to take Saudi seat on UN Security Council|Jordan elected to UN security council seat that Saudi Arabia rejected|0.6|0.0094587169587612|0.0094587169587612|0.5905412830412388
At least 18 killed in Iraq mosque bombing|More than 60 killed at Iraq funeral|0.0|0.129398763179779|0.129398763179779|0.129398763179779
Police surround protesters in Belfast ahead of G8|Peaceful anti-G8 protest held in Belfast|0.6|-0.8257954120635986|0.0|0.6
George Zimmerman found not guilty of Trayvon Martin murder|George Zimmerman Verdict Propels Cable News Into Talkradio Mode|0.2|-1.3548567295074463|0.0|0.2
Ten rescued off Waterford, Dublin coasts|Six rescued after boat capsizes in Dublin Bay|0.6|-0.4130123555660248|0.0|0.6
Mandela spends third day in hospital|Mandela in Hospital for 3rd Day|1.0|0.4120244085788727|0.4120244085788727|0.5879755914211273
One killed in clashes at Muslim Brotherhood Cairo offices|Egypt: Protesters storm Muslim Brotherhood's HQ|0.4|-0.4891352951526642|0.0|0.4
Saudi Women To Protest Against Driving Ban|Saudi women drive in protest with little problem|0.4|-0.2321676909923553|0.0|0.4
Russian parliament allows Putin to use military in Ukraine|President Obama warns Russia to stay out of Ukraine|0.2|-0.7947244048118591|0.0|0.2
Nelson Mandela hospital release reports 'incorrect'|Nelson Mandela Goes Home After Hospital Stay|0.4|-0.8265956044197083|0.0|0.4
World stocks rise on hopes Fed to keep stimulus|Fed expected to maintain stimulus|0.2|-1.0595332384109497|0.0|0.2
No winners in a war of sanctions|The impact of sanctions on Russia|0.2|-1.359419345855713|0.0|0.2
World Cup hit by new stadium death|Worker dies at World Cup stadium|0.6|-0.7538384795188904|0.0|0.6
Tata Nano and other Indian small cars fail crash tests|How does world's cheapest car do in crash test?|0.2|-1.0214852094650269|0.0|0.2
Greece reaches agreement with troika, bailout tranche expected within days|Debt inspectors reach agreement with Greece|0.6|-1.0191441774368286|0.0|0.6
Murray ends 77-year wait for British win|Murray wins Wimbledon title ends Britains 77year agony|1.0|-0.0411604084074497|0.0|1.0
Malaysia Airlines plane crashes on Ukraine-Russia border - live|US: Russia Massing Troops on Ukraine Border|0.0|-0.9922347664833068|0.0|0.0
US to Determine Extent of Chemical Weapons Use by Syria|What we know so far about chemical weapons in Syria's civil war|0.4|-0.3652818500995636|0.0|0.4
The covert war in Pakistan|New major earthquake rocks southwest Pakistan|0.0|-1.3519997596740725|0.0|0.0
Russia's Putin claims authority to invade Ukraine|Kremlin: Putin yet to decide on using Russian troops in Ukraine|0.4|-0.357397198677063|0.0|0.4
Senior CPC official meets top DPRK leader's special envoy|North Korean leader sends 'special envoy' to China|0.6|-0.5843295454978943|0.0|0.6
Turkey unrest goes on despite end to park protest|"Turkish PM Erdogan says ""duty"" to order crackdown on Istanbul park protest"|0.2|-0.5510658621788025|0.0|0.2
Pope calls for action on climate change in draft encyclical|Pope urges action on climate change in draft encyclical|1.0|0.8096806406974792|0.8096806406974792|0.19031935930252075
Singapore shares open 0.28% lower on Thursday|Singapore shares open 0.19% higher on Thursday|0.4|0.7762157917022705|0.7762157917022705|0.3762157917022705
Who Is Jihadi John?|Who was 'Jihadi John?'|1.0|0.4914789199829101|0.4914789199829101|0.5085210800170898
Headlines in major Iranian newspapers on Oct 4|Headlines in several Iranian newspapers on Oct 19|0.4|0.5771519541740417|0.5771519541740417|0.17715195417404173
US Attorney General Holder resigns|US Attorney general Eric Holder to resign|0.8|0.2471951246261596|0.2471951246261596|0.5528048753738404
U.S., EU Widen Sanctions On Russia|U.S., EU Boost Sanctions On Russia|1.0|0.673769474029541|0.673769474029541|0.326230525970459
Top Asian News at 2:30 p.m. GMT|Top Asian News 1:25 p.m. GMT|0.2|0.5057290196418762|0.5057290196418762|0.3057290196418762
How the Dow Jones Industrial Average Did Wednesday|How the Dow Jones Industrial Average Fared on Monday|0.4|-0.4370362758636474|0.0|0.4
Hajj to go ahead despite crane collapse, officials vow|Hajj to go ahead despite crane collapse|0.8|-0.240297794342041|0.0|0.8
US House Republicans elect Paul Ryan as speaker|US House Republicans eye reluctant Ryan for speaker|0.6|-0.2346589416265487|0.0|0.6
Top Asian News at 4:00 p.m. GMT|Top Asian News 8:39 a.m. GMT|0.6|0.5797936916351318|0.5797936916351318|0.020206308364868142
Singapore shares open 0.83% higher on Wednesday|Singapore shares open 0.06% lower on Tuesday|0.2|0.6086514592170715|0.6086514592170715|0.4086514592170715
China treasury bond futures open higher Tuesday|China treasury bond futures close mixed Wednesday|0.2|-0.131264254450798|0.0|0.2
US Attorney General Holder resigns|Attorney General Eric Holder to Resign|1.0|0.0858206450939178|0.0858206450939178|0.9141793549060822
Headlines in major Iranian newspapers on Sept 27|Headlines in several Iranian newspapers on Oct 19|0.6|0.6251599788665771|0.6251599788665771|0.02515997886657717
China on high alert for typhoon Kalmaegi|China issues yellow alert for typhoon Kalmaegi|0.8|0.1844678521156311|0.1844678521156311|0.6155321478843689
Saudi-led airstrikes hit Yemeni capital|Saudi airstrikes in Yemen's capital kill 29|0.6|0.2359072268009185|0.2359072268009185|0.3640927731990815
Mali hunts jihadist nightclub killers|Militants attack UN as Mali hunts jihadist nightclub killers|0.6|-0.1866457164287567|0.0|0.6
7.3 magnitude earthquake strikes Nepal|6.6-magnitude earthquake strikes off Indonesia|0.2|-0.0338626988232135|0.0|0.2
Tokyo shares open higher over buoyant U.S. market|Tokyo shares open higher tracing U.S. gains|0.8|-0.1143052577972412|0.0|0.8
Iran's parliament backs nuclear deal|Iran hardliners attack nuclear deal|0.2|-0.1792158484458923|0.0|0.2
Hawaii preps for first hurricane in 22 years|Hawaii bracing as first hurricane in 22 years approaches|1.0|-0.3526807725429535|0.0|1.0
Iraq bombings kill at least 26|Iraq suicide bomber kills at least 12|0.4|0.4683967232704162|0.4683967232704162|0.06839672327041618
Sierra Leone in Ebola lockdown|Sierra Leone Reaches Final Day of Ebola Lockdown|0.6|0.0126244388520717|0.0126244388520717|0.5873755611479283
Tokyo shares open higher on buoyant U.S. market|Tokyo shares open higher following strong U.S. performance|0.8|0.2148130536079406|0.2148130536079406|0.5851869463920595
4 killed, several injured in SW China car accident|Two killed, seventeen injured in Raiwind road accident|0.0|-0.1196610629558563|0.0|0.0
More than 3,400 migrants rescued at sea in Mediterranean|Over 2,000 migrants rescued from wooden boats in Mediterranean|0.6|0.4051953554153442|0.4051953554153442|0.1948046445846558
Lewis Hamilton Takes Pole for Russian GP|Lewis Hamilton wins inaugural Russian GP|0.8|0.468465507030487|0.468465507030487|0.33153449296951304
UN Security Council hears Yemen envoy's final ...|UN Security Council urges Yemen's Houthis to end...|0.4|-0.6080206036567688|0.0|0.4
Israeli forces arrest 21 Palestinians overnight, clash with locals|Israeli security forces arrest 8 Palestinians in overnight West Bank sweeps|0.2|-0.0466849841177463|0.0|0.2
4 dead, 3 injured in east China road accident|2 dead, 8 injured in central Israel traffic accident|0.0|-0.2363380491733551|0.0|0.0
Markets Live: Waiting for China data|Markets Live: China drags|0.4|-0.6443997025489807|0.0|0.4
Palestinians, Israeli police clash at Jerusalem's al-Aqsa|Palestinian Shot by Israeli Police in East Jerusalem Dies|0.4|-0.439736545085907|0.0|0.4
Suspected Boko Haram suicide bombers in Nigeria kill 24|Suspected Boko Haram attacks kill dozens in Nigeria|0.8|0.246156632900238|0.246156632900238|0.553843367099762
The end of the Hong Kong protests?|UK 'concern' over Hong Kong protests|0.4|-0.6412485241889954|0.0|0.4
Russian warplanes strike inside Syria|Russian roulette in Syria|0.4|-0.5971675515174866|0.0|0.4
CCTV of gunmen in Tunisia museum attack|19 killed in Tunis museum attack|0.2|-0.6109564900398254|0.0|0.2
Live Blog: Ukraine In Crisis|Live Blog: Iraq In Turmoil|0.0|-0.4478662610054016|0.0|0.0
Nigeria Votes in Tight Presidential Election|Guineans Go to the Polls in Presidential Elections|0.4|-0.5732062458992004|0.0|0.4
Prince William dons samurai gear on Japan tour|Prince William of Britain arrives in Beijing|0.4|-1.2991608381271362|0.0|0.4
Micronesia vice president to visit China|Vice President of Bolivia to visit China|0.4|-0.3691311776638031|0.0|0.4
Islamic State issues video of beheading of US hostage|Islamic State posts second propaganda video of UK hostage|0.6|-0.0415468402206897|0.0|0.6
Iran ends cooperation agreement with Pakistan|Iran, Tajikistan sign cooperation agreement|0.4|-0.0709359049797058|0.0|0.4
Teenager tests negative for Ebola|Texas hospital worker tests positive for Ebola|0.2|-0.5008071660995483|0.0|0.2
Texas sues over Syrian refugees|Turkey 'exploits' Syrian refugees|0.2|-1.2644670009613037|0.0|0.2
New US Sanctions Target Overseas Cyber Attackers|China disagrees with U.S. sanctions program on overseas cyber attackers|0.4|-0.3868095576763153|0.0|0.4
5 killed in Israeli air strikes in Gaza|38 IS militants killed in clashes, air strikes in Iraq|0.0|-0.7828386425971985|0.0|0.0
Deadly Blast Rocks Coal Mine in East Ukraine|12 Dead, Despite Cease-fire in East Ukraine|0.4|-1.3003418445587158|0.0|0.4
Greece bailout uncertainty weighs on global markets|Greece concerns drag on Asia markets|0.6|0.1881035715341568|0.1881035715341568|0.4118964284658432
Rooney helps Man United beat Everton 3-0 in Premier League|West Ham beats Newcastle 2-0 in Premier League|0.2|-0.4098133444786072|0.0|0.2
Hard-line Jewish leader shot in Jerusalem|Israeli leader urges calm in Jerusalem|0.2|-1.2102253437042236|0.0|0.2
Backstage Moves Intensify as Fight Against Islamic State Widens|Mixed Progress Reported in Fight Against Islamic State|0.4|-0.9438390135765076|0.0|0.4
Egypt: IPI Urges Release of Al Jazeera Journalist Arrested in Berlin|Egypt sentences Al Jazeera journalists to jail|0.2|-0.4163188934326172|0.0|0.2
occupied Palestinian territory: Israeli Forces Continue to Shed Palestinian Blood in oPt|occupied Palestinian territory: Israel warns on security as Gaza truce talks resume|0.2|-0.8638487458229065|0.0|0.2
Libya: UN orders investigation into Libya rights abuses|India's top court orders investigation into job scam, deaths|0.0|-0.9622231125831604|0.0|0.0
Taiwan coast guard launches new ships as South China Sea tensions rise|Chinese military reaches out amid South China Sea tensions|0.4|-0.0173923410475254|0.0|0.4
Burundi police fire tear gas at protesters|Montenegrin police fire teargas to disperse opposition|0.2|-0.4436590075492859|0.0|0.2
Nepal earthquake death toll surpasses 7,000|Death toll in Nepal earthquake tops 8,000|0.6|0.5808820724487305|0.5808820724487305|0.01911792755126951
Ashya's Parents Arrive For Extradition Hearing|Ashya King's parents freed from jail in Spain|0.2|-0.2696158289909363|0.0|0.2
Nigeria admits slow response in Ebola case|US ramps up response to Ebola crisis|0.2|-0.4169563949108124|0.0|0.2
Thousands cross Austria-Hungary border|Thousands of Russians stranded abroad|0.2|-0.8977511525154114|0.0|0.2
Kranjcar leaves it late to rescue QPR against Moses-inspired Stoke|Harry Kane leaves it late to rescue a point for Tottenham Hotspur|0.0|-1.4253342151641846|0.0|0.0
Oscar Pistorius sentenced to 5 years in prison|'Bookkeeper of Auschwitz' Sentenced to Four Years in Prison|0.0|-0.9201291799545288|0.0|0.0
Pro-Palestinian Activists March to UN Headquarters|Pro-Palestinian activists prepare flotilla to break Gaza blockade|0.4|-0.5429090857505798|0.0|0.4
