s1|s2|sts_score|metric_score
The technology-laced Nasdaq Composite Index .IXIC rose 17.26 points, or 1.06 percent, to 1,640.06, based on the latest data.|The broader Standard & Poor's 500 Index <.SPX> gained 5.51 points, or 0.56 percent, to 981.73.|0.2|0.7783546447753906
Founders of the group are Matsushita Electric, Sony, Hitachi, NEC, Royal Philips Electronics, Samsung, Sharp and Toshiba.|CELF's founding members are Hitachi, Matsushita, NEC, Philips, Samsung, Sharp, Sony, and Toshiba.|0.6799999999999999|0.8167237639427185
"Is it in the food supply?"" says David Ropeik, director of risk communication at the Harvard Center for Risk Analysis."|"""It's not zero,"" said David Ropeik, director of risk communication at the Harvard Center for Risk Analysis."|0.35|0.7318859696388245
During a screaming match in 1999, Carolyn told John she was still sleeping with Bergin.|"She, in turn, occasionally told John that she was still sleeping with an ex-boyfriend, ""Baywatch"" hunk Michael Bergin."|0.6|0.5454497933387756
"On the other hand, if this will help further establish Steve's innocence, we welcome it."""|"If draining the ponds in Maryland will further help establish Steve's innocence, we welcome it."""|0.65|0.8011475205421448
Fletcher said he expects to have the support of lawmakers from agricultural states, many of whom are on the committee.|He said he also expects to have the support of lawmakers from other agricultural states.|0.6799999999999999|0.8292271494865417
Seven 20- and 21-year-old cadets were ticketed by police for drinking alcohol in an off-campus hotel room early Saturday with two young women, aged 16 and 18.|Seven 20- and 21-year-old male cadets were caught in an off-campus hotel room early Saturday with two female teens, 16 and 18 years.|0.64|0.8009775280952454
Such a step could put the issue before the UN Security Council.|The matter could then be sent to the U.N. Security Council.|0.5599999999999999|0.8272664546966553
He planned to stay all day until the river crested, which was forecast for late last night.|He and the other lawyers planned to stay until the river starts receding.|0.48|0.6552313566207886
The camp hosts summer religious retreats for children and other events year-round, according to its Web site.|The Saint Sophia Camp hosts religious retreats for children during the summer months as well as other events year round, according to its Web site.|0.6799999999999999|0.8570628762245178
Dealers said the single currency's downward momentum against the dollar could pick up speed if it broke below $1.15.|Dealers said the euro's downward momentum may pick up speed should it break below $1.15.|0.72|0.8676247000694275
Gemstar's shares gathered up 2.6 percent, adding 14 cents to $5.49 at the close.|Gemstar shares moved higher on the news, closing up 2.6 percent at $5.49 on Nasdaq.|0.76|0.7926153540611267
Along with chipmaker Intel, the companies include Sony Corp., Microsoft Corp., Hewlett-Packard Co., IBM Corp., Gateway Inc. and Nokia Corp.|Along with chip maker Intel, the companies include Sony, Microsoft, Hewlett-Packard, International Business Machines, Gateway, Nokia and others.|0.96|0.8001975417137146
Kroger Co., which owns Ralphs, and Albertsons Inc. bargain jointly with Safeway and locked out their union workers the next day.|In a show of corporate solidarity, Kroger Co., which owns Ralphs, and Albertson Inc. locked out their workers the next morning.|0.76|0.7432751655578613
According to the Census Bureau, the Hispanic population increased by 9.8 percent from the April 2000 census figures.|The Hispanic population increased by 9.8per cent from the April 2000 census figures, despite less favourable social and economic conditions than in the 1990s.|0.6666000000000001|0.7599550485610962
Its shares jumped to $54.50 in pre-open trading from $50.90 at Wednesday's close.|Shares jumped almost 7 percent in pre-open trading, rising to $18.26 from $17.05 at Tuesday's close.|0.5|0.8247222304344177
The Dow Jones industrial average <.DJI> was off 58.69 points, or 0.64 percent, at 9,137.86.|The Dow Jones industrial average .DJI fell 79.43 points, or 0.86 percent, to 9,117.12 on Friday.|0.48|0.847207248210907
His lawyer, Pamela MacKey, said Bryant expects to be completely exonerated.|"""Mr. Bryant is innocent and expects to be completely exonerated,"" Mackey said in a statement."|0.76|0.8382862210273743
It was the best advance since Oct. 1, when the index gained 22.25.|Standard & Poor's 500 index rose 15.66 to 1,046.79, its best advance since Oct. 1, when it gained 22.25.|0.6|0.7593222856521606
Mr. Mask said Mr. Cullen would be taken from the Somerset County Jail by Thursday and moved to the Ann Klein Forensic Hospital just outside Trenton for psychiatric care.|Charles Cullen, 43, was transferred from the Somerset County Jail in Somerville to the Anne Klein Forensic Center, a 150-bed psychiatric treatment facility in Trenton.|0.7384000000000001|0.7801034450531006
Scientists believed Stardust trapped thousands of particles of dust.|Stardust was designed to gather thousands of dust particles streaming from Wild 2.|0.6|0.766014814376831
The report by the independent expert committee aims to dissipate any suspicion about the Hong Kong government's handling of the SARS crisis.|A long awaited report on the Hong Kong government's handling of the SARS outbreak has been released.|0.55|0.7801693677902222
Both devices implement the v1.2 standard's eSCO facility to provide the basis for new cordless telephony applications.|BlueCore3 also implements v1.2's eSCO facility to provide the basis for advanced cordless telephony applications for Bluetooth transmission.|0.65|0.8508734107017517
The drop in core wholesale prices in April reflected falling prices for cars, trucks, men's and boy's clothes and cigarettes.|That was the biggest drop since August 1993 and stemmed from falling prices for cars, trucks, men's and boys' clothes and cigarettes.|0.7|0.8300483226776123
International rescue workers are scouring flattened debris for survivors in Iran's shattered ancient Silk Road city of Bam after a violent earthquake killed more than 20,000 people.|International rescue workers hacked desperately through flattened debris for survivors and cemeteries overflowed in Iran's ancient Silk Road city of Bam yesterday.|0.6|0.7562679648399353
Griffith, a Mount Airy native, now lives on the North Carolina coast in Manteo.|Griffith, 77, grew up in Mount Airy and now lives in Manteo.|0.8|0.7795775532722473
The Conference Board reported its U.S. Consumer Confidence Index slipped to 83.5 in June from 83.6 in May.|The consumer-confidence index came in at 83.5 in June, down slightly from a revised 83.6 in May, the Conference Board said.|0.9334|0.8444358706474304
"""I notice a mood change in their priorities,"" one politician said."|"""I notice a mood change in their priorities,"" said one Iraqi politician after meeting with Mr. Bremer."|0.6666000000000001|0.7979798913002014
Heather, 35, who lost a leg in a road accident, is thought to have steel plates fitted in her hips, which would make natural childbirth impossible.|Former model Lady McCartney lost a leg in a road accident in 1993 and is understood to have steel plates fitted in her hips which would make natural childbirth difficult.|0.48|0.8095554113388062
"The network is also dropping its Friday night ""Dateline"" edition."|"The network will drop one edition of ""Dateline,"" its newsmagazine franchise."|0.7714000000000001|0.7415178418159485
