s1|s2|sts_score|metric_score
Two constructions workers sit on a beam taking a break.|The man is putting on his shirt near an elevator.|0.0|0.49498721957206726
A man and a woman laughing.|A man and a woman kiss.|0.24|0.7610982060432434
A black, brown and white dog running through a field.|A white and brown dog runs in a field.|0.5660000000000001|0.8616449236869812
Children are playing in a swimming pool while two adult men watch them.|Children play in a pool while adults look on.|0.92|0.8427916765213013
Two kids splashing in the water.|Two dogs play together on the bed.|0.0|0.5542073249816895
The brown and white dog is walking in shallow waters.|A white and brown dog appears to be walking on the water.|0.92|0.8050501346588135
A woman reads while on public transportation.|A man who has fallen asleep on public transportation.|0.32|0.5728987455368042
A bulldog is running through a grassy park while people stand in the background.|A dog is running in a large body of water causing it to splash.|0.36|0.552291750907898
A young boy riding a bike on a brick road|A person does tricks on a bike on a ramp surrounded by trees.|0.44|0.6487417817115784
The young man is skateboarding at a skate park.|a boy in a blue T shirt is airborne on a skateboard in a skate park.|0.76|0.7565901875495911
A girl jumping rope on a sidewalk near a parking garage.|A girl jumping rope on a sidewalk with a parking garage to the left.|0.8800000000000001|0.8062373399734497
A person is out in the water at the beach while the sun sets.|A person above their surfboard on the water.|0.6|0.6405184268951416
A dog jumps in midair to catch a Frisbee.|The brown dog jumps for a pink Frisbee.|0.8|0.7158743739128113
The dog returns the play toy to its master.|Three dogs race in the snow together.|0.2|0.5462529063224792
Two females jump off of swings.|Two girls jump out of swings.|0.92|0.8672440052032471
A woman with a young girl pose with bear statues in front of a store.|A man in a jersey stands in front of a large crowd.|0.12|0.5739468336105347
A shirtless man playing football on a lawn.|A shirtless man catches a football|0.8800000000000001|0.7053449153900146
A girl wearing green twists something in her hands.|A young boy wearing only green shorts poses awkwardly with a brick background.|0.16|0.45939889550209045
A man in a red jacket holds his bike for the picture.|A woman in a red jacket is video taping a natural landscape.|0.08|0.5904014110565186
A boy jumps into a not-so-crowded public pool.|A man jumps while on a snowboard.|0.16|0.5722470283508301
The clowns are striking a pose for the camera.|A child in orange is on a boogie board in the waves.|0.12|0.47725334763526917
Four kids holding hands jump into a swimming pool.|Four dogs playing in the snow.|0.0|0.59141606092453
A boy pushes a wagon with two pumpkins.|A child squats behind a wagon with two pumpkins in it.|0.5599999999999999|0.7549811005592346
Two soccer players battle for the ball during an intense match.|Two little orange and white dogs are in the snow.|0.0|0.44894859194755554
The black dog is walking through the tall grass.|The black dog is running through the grass.|0.76|0.8846778273582458
Two black dogs playing in the snow.|A black dog digs in the snow.|0.6799999999999999|0.7570013403892517
A dog jumps over a chain.|A dog leaping over a chain.|1.0|0.8646419048309326
A girl with a black purse sitting on a wooden bench.|A young woman with a black purse sits on a wooden bench.|0.92|0.8478219509124756
A black and a yellow dog|A black dog and a brown-and-white dog play in a field.|0.44|0.7392025589942932
Three children in a ball pit.|Several children playing in a ball pit.|0.6799999999999999|0.8603275418281555
A large white and grey dog runs through a yellow tunnel in an obstacle course.|A white and black dog is running out of a yellow and orange tube.|0.72|0.6359201073646545
A swimmer is doing the backstroke in the swimming pool.|a person doing the back stroke in a swimming pool|0.96|0.687184751033783
A man stands astride a bike on a rocky trail by a lake.|A woman is wearing a white headband, purple tank top and black gloves.|0.0|0.3597928583621979
A brown dog is running through green grass.|A brown dog is running though a river.|0.48|0.771212637424469
A small white dog and large brown dog play on the grass.|A small light tan dog is running past a large brown dog standing in the grass.|0.6799999999999999|0.7381711602210999
A woman holds a dog while another dog stands nearby in a field.|A lady holding one dog while another dog is playing in the yard.|0.6799999999999999|0.7095462679862976
A black dog walking through water.|Two black dogs walking through the snow.|0.48|0.8174871802330017
A black dog is running in snow.|A black dog is swimming with a ball in it's mouth.|0.36|0.6409760117530823
A woman dressed in green is playing with her tan dog.|A tan dog licks a girls hand while laying down.|0.32|0.6224237084388733
Two homeless men stand outside with a cardboard sign.|Two homeless young men holding a cardboard sign.|0.92|0.840043842792511
A brown dog wades in the water.|A dog splashes in the murky water.|0.72|0.7302351593971252
One man in an orange shirt wearing a white helmet is riding a bike.|The man wearing a blue helmet is riding a Polaris.|0.5599999999999999|0.7709881663322449
A little boy is standing in front of a wedding party laughing.|A person standing on a stage in front of a seated crowd|0.36|0.5695586204528809
A person on a snowmobile.|A person on a snowmobile in mid jump.|0.72|0.7636610269546509
The man is standing on the shore hitting a ball with a paddle.|Two teenage girls are standing on beside the beach listening to ipods.|0.16|0.496103972196579
This over the top photo shows two men taking a break.|A person with swim cap and goggles taking a breath.|0.08|0.4730146825313568
Two brown dogs running together on sand|Two brown dogs are running on the sand.|0.92|0.8785093426704407
A black dog is chasing after a red Frisbee.|A black poodle is running in the snow.|0.2799999999999999|0.5951773524284363
Two girls with ponytails ride an amusement park ride.|A young girl is on a ride at an amusement park.|0.6|0.6806800961494446
A dog digging in the sand.|A brown dog digs in the sand.|0.8400000000000001|0.8774368166923523
Two men sit on the sidewalk in front of stores.|A woman in a bathing suit walks a dog on the beach.|0.0|0.4310586750507355
A black and white spotted dog jumps over a stream.|A black and white spotted dog is jumping over the small stream of water.|0.92|0.8097271919250488
A person on a bmx bike.|A man on a bike in mid-air|0.6|0.6333509087562561
Two dogs running through tall grass.|Two dogs are running through a grassy area.|0.92|0.8224953413009644
Little white dog wearing a leash jumping after a red ball.|A black and white dog returns a stick in the snow.|0.2|0.6293665170669556
A group of people standing outside of a building.|A large group of people have formed a line outside.|0.64|0.6888789534568787
A group of four children dancing in a backyard.|A group of children do stretches on colored mats.|0.32|0.6367100477218628
a group of teenagers are jumping in the air on the beach.|A group of young people jump up in the air while on the beach.|0.96|0.8577983975410461
A boy waves around a sparkler.|A young boy is twisting a sparkler around in the air.|0.8800000000000001|0.7252143025398254
Several people are sitting around a fire at night.|A group of people are standing and sitting around on the ground at night.|0.52|0.6333643794059753
Two different breeds of brown and white dogs play on the beach.|Two dogs playing in the sand at the beach.|0.8|0.6889180541038513
One man and two women dressed in vampire costumes|A man and two women dressed in costumes.|0.6799999999999999|0.8218705058097839
Two boys, one wearing a hat, in a playground.|Boy in tan hat laughs while sitting near playground equipment.|0.48|0.6777930855751038
Two dogs playing in snow.|Two dogs play in the snow.|1.0|0.915309727191925
A woman holds a baby while a man looks at it as another man holding a child watches.|A woman stands with her arms out in a store while another woman holds a camera.|0.08|0.5697700381278992
A white fluffy dog is running in pure white snow.|A fluffy, white dog running in the snow.|0.92|0.8451740145683289
A woman holding a newspaper.|A man rollerblading on a metal bar.|0.0|0.4796028435230255
A group of men playing brass instruments.|A group of guys play instruments outside.|0.6799999999999999|0.7972576022148132
Two girls on the shore watch people in a boat fish.|Two males, one in red and one in white playing a basketball game.|0.0|0.43020981550216675
a snowboarder jumps into the air.|A snowboarder flies through the air.|0.8|0.8126826882362366
A white dog with red ears is running in the snow.|a wet black dog with a red collar is in the river|0.12|0.7172840237617493
A little girl and a little boy hold hands on a shiny slide.|A little girl in a paisley dress runs across a sandy playground.|0.08|0.6390699148178101
Kids play soccer on a field.|Three boys playing soccer in a field|0.8400000000000001|0.8854434490203857
A man jumps off of one rooftop onto another.|A young man jumps from one balcony to another.|0.5599999999999999|0.7867624163627625
One child pulls another, sitting in a red wagon, along the sand.|A young boy pulls another boy wearing a silly hat in a radio flyer wagon.|0.6799999999999999|0.6013862490653992
An owl has its wings up and widespread during the day.|The bird has its wings spread as it flies.|0.48|0.6580976843833923
